Time,NodeLabel,X,Y,Z,U3,RF3_GLOBAL
0.0525131896138191,44,-13.75,0.0,0.0,-56.548576,-11670.455
0.0525131896138191,45,-13.75,-5.0,0.0,-56.0879,-11670.455
0.0525131896138191,46,-13.75,-10.0,5.0,-56.13037,-11670.455
0.0525131896138191,47,-13.75,-10.0,10.0,-56.17282,-11670.455
0.0525131896138191,48,-13.75,-10.0,15.0,-56.21524,-11670.455
0.0525131896138191,49,-13.75,-10.0,20.0,-56.257698,-11670.455
0.0525131896138191,50,-13.75,-10.0,25.0,-56.300182,-11670.455
0.0560031682252884,1,-13.75,-10.0,150.0,-59.973095,-15052.792
0.0560031682252884,2,-13.75,15.0,150.0,-60.018543,-15052.792
0.0560031682252884,3,-13.75,15.0,0.0,-60.063957,-15052.792
0.0560031682252884,4,-13.75,-10.0,0.0,-60.10932,-15052.792
0.0560031682252884,5,-38.75,15.0,150.0,-60.15477,-15052.792
0.0560031682252884,6,-38.75,15.0,0.0,-60.20016,-15052.792
0.0560031682252884,7,-38.75,-10.0,150.0,-60.24553,-15052.792
0.0560031682252884,8,-38.75,-10.0,0.0,-60.290962,-15052.792
0.0560031682252884,9,-13.75,-5.0,150.0,-60.336365,-15052.792
0.0560031682252884,10,-13.75,0.0,150.0,-60.38179,-15052.792
0.0560031682252884,11,-13.75,5.0,150.0,-60.42717,-15052.792
0.0560031682252884,12,-13.75,10.0,150.0,-59.93377,-15052.792
0.0560031682252884,13,-13.75,15.0,145.0,-59.97917,-15052.792
0.0560031682252884,14,-13.75,15.0,140.0,-60.02457,-15052.792
0.0560031682252884,15,-13.75,15.0,135.0,-60.06996,-15052.792
0.0560031682252884,16,-13.75,15.0,130.0,-60.11538,-15052.792
0.0560031682252884,17,-13.75,15.0,125.0,-60.16078,-15052.792
0.0560031682252884,18,-13.75,15.0,120.0,-60.206245,-15052.792
0.0560031682252884,19,-13.75,15.0,115.0,-60.25163,-15052.792
0.0560031682252884,20,-13.75,15.0,110.0,-60.297,-15052.792
0.0560031682252884,21,-13.75,15.0,105.0,-60.342384,-15052.792
0.0560031682252884,22,-13.75,15.0,100.0,-60.387802,-15052.792
0.0560031682252884,23,-13.75,15.0,95.0,-59.894344,-15052.792
0.0560031682252884,24,-13.75,15.0,90.0,-59.939697,-15052.792
0.0560031682252884,25,-13.75,15.0,85.0,-59.985203,-15052.792
0.0560031682252884,26,-13.75,15.0,80.0,-60.030594,-15052.792
0.0560031682252884,27,-13.75,15.0,75.0,-60.07598,-15052.792
0.0560031682252884,28,-13.75,15.0,70.0,-60.12136,-15052.792
0.0560031682252884,29,-13.75,15.0,65.0,-60.16681,-15052.792
0.0560031682252884,30,-13.75,15.0,60.0,-60.212196,-15052.792
0.0560031682252884,31,-13.75,15.0,55.0,-60.257584,-15052.792
0.0560031682252884,32,-13.75,15.0,50.0,-60.30304,-15052.792
0.0560031682252884,33,-13.75,15.0,45.0,-60.34841,-15052.792
0.0560031682252884,34,-13.75,15.0,40.0,-59.85495,-15052.792
0.0560031682252884,35,-13.75,15.0,35.0,-59.900383,-15052.792
0.0560031682252884,36,-13.75,15.0,30.0,-59.945786,-15052.792
0.0560031682252884,37,-13.75,15.0,25.0,-59.99124,-15052.792
0.0560031682252884,38,-13.75,15.0,20.0,-60.03663,-15052.792
0.0560031682252884,39,-13.75,15.0,15.0,-60.08203,-15052.792
0.0560031682252884,40,-13.75,15.0,10.0,-60.127403,-15052.792
0.0560031682252884,41,-13.75,15.0,5.0,-60.17279,-15052.792
0.0560031682252884,42,-13.75,10.0,0.0,-60.218254,-15052.792
0.0560031682252884,43,-13.75,5.0,0.0,-60.263626,-15052.792
0.0560031682252884,44,-13.75,0.0,0.0,-60.30902,-15052.792
0.0560031682252884,45,-13.75,-5.0,0.0,-59.81559,-15052.792
0.0560031682252884,46,-13.75,-10.0,5.0,-59.86103,-15052.792
0.0560031682252884,47,-13.75,-10.0,10.0,-59.906425,-15052.792
0.0560031682252884,48,-13.75,-10.0,15.0,-59.951782,-15052.792
0.0560031682252884,49,-13.75,-10.0,20.0,-59.997215,-15052.792
0.0560031682252884,50,-13.75,-10.0,25.0,-60.042664,-15052.792
0.0595130175352097,1,-13.75,-10.0,150.0,-63.678036,-16998.984
0.0595130175352097,2,-13.75,15.0,150.0,-63.738876,-16998.984
0.0595130175352097,3,-13.75,15.0,0.0,-63.799667,-16998.984
0.0595130175352097,4,-13.75,-10.0,0.0,-63.8604,-16998.984
0.0595130175352097,5,-38.75,15.0,150.0,-63.921238,-16998.984
0.0595130175352097,6,-38.75,15.0,0.0,-63.982002,-16998.984
0.0595130175352097,7,-38.75,-10.0,150.0,-64.04274,-16998.984
0.0595130175352097,8,-38.75,-10.0,0.0,-64.103546,-16998.984
0.0595130175352097,9,-13.75,-5.0,150.0,-64.16432,-16998.984
0.0595130175352097,10,-13.75,0.0,150.0,-64.22513,-16998.984
0.0595130175352097,11,-13.75,5.0,150.0,-64.28589,-16998.984
0.0595130175352097,12,-13.75,10.0,150.0,-63.634464,-16998.984
0.0595130175352097,13,-13.75,15.0,145.0,-63.695236,-16998.984
0.0595130175352097,14,-13.75,15.0,140.0,-63.756004,-16998.984
0.0595130175352097,15,-13.75,15.0,135.0,-63.816772,-16998.984
0.0595130175352097,16,-13.75,15.0,130.0,-63.877575,-16998.984
0.0595130175352097,17,-13.75,15.0,125.0,-63.938362,-16998.984
0.0595130175352097,18,-13.75,15.0,120.0,-63.99919,-16998.984
0.0595130175352097,19,-13.75,15.0,115.0,-64.05997,-16998.984
0.0595130175352097,20,-13.75,15.0,110.0,-64.12071,-16998.984
0.0595130175352097,21,-13.75,15.0,105.0,-64.18148,-16998.984
0.0595130175352097,22,-13.75,15.0,100.0,-64.24227,-16998.984
0.0595130175352097,23,-13.75,15.0,95.0,-63.59078,-16998.984
0.0595130175352097,24,-13.75,15.0,90.0,-63.651497,-16998.984
0.0595130175352097,25,-13.75,15.0,85.0,-63.712387,-16998.984
0.0595130175352097,26,-13.75,15.0,80.0,-63.773132,-16998.984
0.0595130175352097,27,-13.75,15.0,75.0,-63.83393,-16998.984
0.0595130175352097,28,-13.75,15.0,70.0,-63.894688,-16998.984
0.0595130175352097,29,-13.75,15.0,65.0,-63.955494,-16998.984
0.0595130175352097,30,-13.75,15.0,60.0,-64.01627,-16998.984
0.0595130175352097,31,-13.75,15.0,55.0,-64.07704,-16998.984
0.0595130175352097,32,-13.75,15.0,50.0,-64.13787,-16998.984
0.0595130175352097,33,-13.75,15.0,45.0,-64.198616,-16998.984
0.0595130175352097,34,-13.75,15.0,40.0,-63.547127,-16998.984
0.0595130175352097,35,-13.75,15.0,35.0,-63.607933,-16998.984
0.0595130175352097,36,-13.75,15.0,30.0,-63.668716,-16998.984
0.0595130175352097,37,-13.75,15.0,25.0,-63.729546,-16998.984
0.0595130175352097,38,-13.75,15.0,20.0,-63.790306,-16998.984
0.0595130175352097,39,-13.75,15.0,15.0,-63.85108,-16998.984
0.0595130175352097,40,-13.75,15.0,10.0,-63.911827,-16998.984
0.0595130175352097,41,-13.75,15.0,5.0,-63.97262,-16998.984
0.0595130175352097,42,-13.75,10.0,0.0,-64.03344,-16998.984
0.0595130175352097,43,-13.75,5.0,0.0,-64.09421,-16998.984
0.0595130175352097,44,-13.75,0.0,0.0,-64.15496,-16998.984
0.0595130175352097,45,-13.75,-5.0,0.0,-63.5035,-16998.984
0.0595130175352097,46,-13.75,-10.0,5.0,-63.56433,-16998.984
0.0595130175352097,47,-13.75,-10.0,10.0,-63.625084,-16998.984
0.0595130175352097,48,-13.75,-10.0,15.0,-63.685814,-16998.984
0.0595130175352097,49,-13.75,-10.0,20.0,-63.74665,-16998.984
0.0595130175352097,50,-13.75,-10.0,25.0,-63.807465,-16998.984
0.0630115792155266,1,-13.75,-10.0,150.0,-67.39167,-16565.273
0.0630115792155266,2,-13.75,15.0,150.0,-67.49356,-16565.273
0.0630115792155266,3,-13.75,15.0,0.0,-67.5954,-16565.273
0.0630115792155266,4,-13.75,-10.0,0.0,-67.69718,-16565.273
0.0630115792155266,5,-38.75,15.0,150.0,-67.799095,-16565.273
0.0630115792155266,6,-38.75,15.0,0.0,-67.90092,-16565.273
0.0630115792155266,7,-38.75,-10.0,150.0,-68.0027,-16565.273
0.0630115792155266,8,-38.75,-10.0,0.0,-68.10456,-16565.273
0.0630115792155266,9,-13.75,-5.0,150.0,-68.20638,-16565.273
0.0630115792155266,10,-13.75,0.0,150.0,-68.308235,-16565.273
0.0630115792155266,11,-13.75,5.0,150.0,-68.41007,-16565.273
0.0630115792155266,12,-13.75,10.0,150.0,-67.31401,-16565.273
0.0630115792155266,13,-13.75,15.0,145.0,-67.41584,-16565.273
0.0630115792155266,14,-13.75,15.0,140.0,-67.517654,-16565.273
0.0630115792155266,15,-13.75,15.0,135.0,-67.61949,-16565.273
0.0630115792155266,16,-13.75,15.0,130.0,-67.72134,-16565.273
0.0630115792155266,17,-13.75,15.0,125.0,-67.823166,-16565.273
0.0630115792155266,18,-13.75,15.0,120.0,-67.925064,-16565.273
0.0630115792155266,19,-13.75,15.0,115.0,-68.02687,-16565.273
0.0630115792155266,20,-13.75,15.0,110.0,-68.12867,-16565.273
0.0630115792155266,21,-13.75,15.0,105.0,-68.230515,-16565.273
0.0630115792155266,22,-13.75,15.0,100.0,-68.33235,-16565.273
0.0630115792155266,23,-13.75,15.0,95.0,-67.23625,-16565.273
0.0630115792155266,24,-13.75,15.0,90.0,-67.33803,-16565.273
0.0630115792155266,25,-13.75,15.0,85.0,-67.43996,-16565.273
0.0630115792155266,26,-13.75,15.0,80.0,-67.54175,-16565.273
0.0630115792155266,27,-13.75,15.0,75.0,-67.64359,-16565.273
0.0630115792155266,28,-13.75,15.0,70.0,-67.74542,-16565.273
0.0630115792155266,29,-13.75,15.0,65.0,-67.8473,-16565.273
0.0630115792155266,30,-13.75,15.0,60.0,-67.949104,-16565.273
0.0630115792155266,31,-13.75,15.0,55.0,-68.050934,-16565.273
0.0630115792155266,32,-13.75,15.0,50.0,-68.1528,-16565.273
0.0630115792155266,33,-13.75,15.0,45.0,-68.254616,-16565.273
0.0630115792155266,34,-13.75,15.0,40.0,-67.15852,-16565.273
0.0630115792155266,35,-13.75,15.0,35.0,-67.26035,-16565.273
0.0630115792155266,36,-13.75,15.0,30.0,-67.36221,-16565.273
0.0630115792155266,37,-13.75,15.0,25.0,-67.46407,-16565.273
0.0630115792155266,38,-13.75,15.0,20.0,-67.565895,-16565.273
0.0630115792155266,39,-13.75,15.0,15.0,-67.66772,-16565.273
0.0630115792155266,40,-13.75,15.0,10.0,-67.76953,-16565.273
0.0630115792155266,41,-13.75,15.0,5.0,-67.87136,-16565.273
0.0630115792155266,42,-13.75,10.0,0.0,-67.97323,-16565.273
0.0630115792155266,43,-13.75,5.0,0.0,-68.07506,-16565.273
0.0630115792155266,44,-13.75,0.0,0.0,-68.17686,-16565.273
0.0630115792155266,45,-13.75,-5.0,0.0,-67.08077,-16565.273
0.0630115792155266,46,-13.75,-10.0,5.0,-67.18267,-16565.273
0.0630115792155266,47,-13.75,-10.0,10.0,-67.28448,-16565.273
0.0630115792155266,48,-13.75,-10.0,15.0,-67.38627,-16565.273
0.0630115792155266,49,-13.75,-10.0,20.0,-67.48816,-16565.273
0.0630115792155266,50,-13.75,-10.0,25.0,-67.59001,-16565.273
0.0665117427706718,1,-13.75,-10.0,150.0,-71.09847,-13097.704
0.0665117427706718,2,-13.75,15.0,150.0,-71.23913,-13097.704
0.0665117427706718,3,-13.75,15.0,0.0,-71.37971,-13097.704
0.0665117427706718,4,-13.75,-10.0,0.0,-71.52024,-13097.704
0.0665117427706718,5,-38.75,15.0,150.0,-71.6609,-13097.704
0.0665117427706718,6,-38.75,15.0,0.0,-71.80148,-13097.704
0.0665117427706718,7,-38.75,-10.0,150.0,-71.941986,-13097.704
0.0665117427706718,8,-38.75,-10.0,0.0,-72.0826,-13097.704
0.0665117427706718,9,-13.75,-5.0,150.0,-72.223175,-13097.704
0.0665117427706718,10,-13.75,0.0,150.0,-72.363815,-13097.704
0.0665117427706718,11,-13.75,5.0,150.0,-72.50437,-13097.704
0.0665117427706718,12,-13.75,10.0,150.0,-70.99064,-13097.704
0.0665117427706718,13,-13.75,15.0,145.0,-71.131226,-13097.704
0.0665117427706718,14,-13.75,15.0,140.0,-71.27183,-13097.704
0.0665117427706718,15,-13.75,15.0,135.0,-71.412384,-13097.704
0.0665117427706718,16,-13.75,15.0,130.0,-71.55299,-13097.704
0.0665117427706718,17,-13.75,15.0,125.0,-71.69354,-13097.704
0.0665117427706718,18,-13.75,15.0,120.0,-71.83421,-13097.704
0.0665117427706718,19,-13.75,15.0,115.0,-71.97476,-13097.704
0.0665117427706718,20,-13.75,15.0,110.0,-72.115326,-13097.704
0.0665117427706718,21,-13.75,15.0,105.0,-72.25591,-13097.704
0.0665117427706718,22,-13.75,15.0,100.0,-72.396515,-13097.704
0.0665117427706718,23,-13.75,15.0,95.0,-70.88272,-13097.704
0.0665117427706718,24,-13.75,15.0,90.0,-71.02329,-13097.704
0.0665117427706718,25,-13.75,15.0,85.0,-71.163925,-13097.704
0.0665117427706718,26,-13.75,15.0,80.0,-71.3045,-13097.704
0.0665117427706718,27,-13.75,15.0,75.0,-71.44513,-13097.704
0.0665117427706718,28,-13.75,15.0,70.0,-71.58569,-13097.704
0.0665117427706718,29,-13.75,15.0,65.0,-71.72628,-13097.704
0.0665117427706718,30,-13.75,15.0,60.0,-71.8669,-13097.704
0.0665117427706718,31,-13.75,15.0,55.0,-72.00748,-13097.704
0.0665117427706718,32,-13.75,15.0,50.0,-72.14807,-13097.704
0.0665117427706718,33,-13.75,15.0,45.0,-72.288635,-13097.704
0.0665117427706718,34,-13.75,15.0,40.0,-70.77489,-13097.704
0.0665117427706718,35,-13.75,15.0,35.0,-70.91547,-13097.704
0.0665117427706718,36,-13.75,15.0,30.0,-71.056046,-13097.704
0.0665117427706718,37,-13.75,15.0,25.0,-71.1967,-13097.704
0.0665117427706718,38,-13.75,15.0,20.0,-71.337265,-13097.704
0.0665117427706718,39,-13.75,15.0,15.0,-71.47783,-13097.704
0.0665117427706718,40,-13.75,15.0,10.0,-71.61839,-13097.704
0.0665117427706718,41,-13.75,15.0,5.0,-71.75897,-13097.704
0.0665117427706718,42,-13.75,10.0,0.0,-71.89961,-13097.704
0.0665117427706718,43,-13.75,5.0,0.0,-72.04018,-13097.704
0.0665117427706718,44,-13.75,0.0,0.0,-72.180756,-13097.704
0.0665117427706718,45,-13.75,-5.0,0.0,-70.666985,-13097.704
0.0665117427706718,46,-13.75,-10.0,5.0,-70.80763,-13097.704
0.0665117427706718,47,-13.75,-10.0,10.0,-70.948166,-13097.704
0.0665117427706718,48,-13.75,-10.0,15.0,-71.088715,-13097.704
0.0665117427706718,49,-13.75,-10.0,20.0,-71.229355,-13097.704
0.0665117427706718,50,-13.75,-10.0,25.0,-71.36998,-13097.704
0.0700000002980232,1,-13.75,-10.0,150.0,-74.714455,-14398.384
0.0700000002980232,2,-13.75,15.0,150.0,-74.90666,-14398.384
0.0700000002980232,3,-13.75,15.0,0.0,-75.09871,-14398.384
0.0700000002980232,4,-13.75,-10.0,0.0,-75.29074,-14398.384
0.0700000002980232,5,-38.75,15.0,150.0,-75.482895,-14398.384
0.0700000002980232,6,-38.75,15.0,0.0,-75.67497,-14398.384
0.0700000002980232,7,-38.75,-10.0,150.0,-75.86698,-14398.384
0.0700000002980232,8,-38.75,-10.0,0.0,-76.0591,-14398.384
0.0700000002980232,9,-13.75,-5.0,150.0,-76.25115,-14398.384
0.0700000002980232,10,-13.75,0.0,150.0,-76.4433,-14398.384
0.0700000002980232,11,-13.75,5.0,150.0,-76.63536,-14398.384
0.0700000002980232,12,-13.75,10.0,150.0,-74.57936,-14398.384
0.0700000002980232,13,-13.75,15.0,145.0,-74.771454,-14398.384
0.0700000002980232,14,-13.75,15.0,140.0,-74.96353,-14398.384
0.0700000002980232,15,-13.75,15.0,135.0,-75.15561,-14398.384
0.0700000002980232,16,-13.75,15.0,130.0,-75.34772,-14398.384
0.0700000002980232,17,-13.75,15.0,125.0,-75.53975,-14398.384
0.0700000002980232,18,-13.75,15.0,120.0,-75.73193,-14398.384
0.0700000002980232,19,-13.75,15.0,115.0,-75.92398,-14398.384
0.0700000002980232,20,-13.75,15.0,110.0,-76.11601,-14398.384
0.0700000002980232,21,-13.75,15.0,105.0,-76.308136,-14398.384
0.0700000002980232,22,-13.75,15.0,100.0,-76.50022,-14398.384
0.0700000002980232,23,-13.75,15.0,95.0,-74.44418,-14398.384
0.0700000002980232,24,-13.75,15.0,90.0,-74.63626,-14398.384
0.0700000002980232,25,-13.75,15.0,85.0,-74.82843,-14398.384
0.0700000002980232,26,-13.75,15.0,80.0,-75.02046,-14398.384
0.0700000002980232,27,-13.75,15.0,75.0,-75.212585,-14398.384
0.0700000002980232,28,-13.75,15.0,70.0,-75.40465,-14398.384
0.0700000002980232,29,-13.75,15.0,65.0,-75.596725,-14398.384
0.0700000002980232,30,-13.75,15.0,60.0,-75.78885,-14398.384
0.0700000002980232,31,-13.75,15.0,55.0,-75.98093,-14398.384
0.0700000002980232,32,-13.75,15.0,50.0,-76.17299,-14398.384
0.0700000002980232,33,-13.75,15.0,45.0,-76.3651,-14398.384
0.0700000002980232,34,-13.75,15.0,40.0,-74.30913,-14398.384
0.0700000002980232,35,-13.75,15.0,35.0,-74.50118,-14398.384
0.0700000002980232,36,-13.75,15.0,30.0,-74.69324,-14398.384
0.0700000002980232,37,-13.75,15.0,25.0,-74.88539,-14398.384
0.0700000002980232,38,-13.75,15.0,20.0,-75.07748,-14398.384
0.0700000002980232,39,-13.75,15.0,15.0,-75.2695,-14398.384
0.0700000002980232,40,-13.75,15.0,10.0,-75.46158,-14398.384
0.0700000002980232,41,-13.75,15.0,5.0,-75.65367,-14398.384
0.0700000002980232,42,-13.75,10.0,0.0,-75.845795,-14398.384
0.0700000002980232,43,-13.75,5.0,0.0,-76.03781,-14398.384
0.0700000002980232,44,-13.75,0.0,0.0,-76.229904,-14398.384
0.0700000002980232,45,-13.75,-5.0,0.0,-74.17389,-14398.384
0.0700000002980232,46,-13.75,-10.0,5.0,-74.366066,-14398.384
0.0700000002980232,47,-13.75,-10.0,10.0,-74.55812,-14398.384
0.0700000002980232,48,-13.75,-10.0,15.0,-74.750145,-14398.384
0.0700000002980232,49,-13.75,-10.0,20.0,-74.94228,-14398.384
0.0700000002980232,50,-13.75,-10.0,25.0,-75.13441,-14398.384
